 AC_NAME , CANDIDATE_NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , %_VOTES_POLLED , TOTAL_ELECTORS 
shahapur,4 Harishchandra (Haresh) Bango Khandavi,MALE,32,ST,VBA,Gas Cylinder,5661,10,5671,3.50158994782501,249313
shahapur,5 NOTA,,,,NOTA,NOTA,4308,5,4313,2.66308542496372,249313
shahapur,6 JAGDISH GOVIND GIRA,MALE,39,ST,IND,Cup & Saucer,1815,1,1816,1.12129912630052,249313
shahapur,7 RAVINDRA MANGALU MARADE,MALE,31,ST,BSP,Elephant,1710,,1710,1.05584884690192,249313
shahapur,8 VISHNU BUDHA THOMBRE,MALE,44,ST,BTP,Auto- Rickshaw,1081,1,1082,0.668086814238523,249313
,,,,,,,161526,429,161955,64.9605114855623,
Bhiwandi West,1 Chaughule Mahesh Prabhakar,MALE,45,GENERAL,BJP,Lotus,58816,41,58857,42.3840248873014,275855
Bhiwandi West,2 Khalid (Guddu),MALE,48,GENERAL,IND,Bat,43937,8,43945,31.6456151973845,275855
Bhiwandi West,3 Khan Shoeb (Guddu),MALE,47,GENERAL,INC,Hand,28345,14,28359,20.4218455201417,275855
Bhiwandi West,4 Nagesh Shankar Mukadam,MALE,50,GENERAL,MNS,Railway Engine,2597,3,2600,1.8723085564501,275855
Bhiwandi West,5 Bonde Suhas Dhananjay,MALE,47,GENERAL,VBA,Gas Cylinder,2168,3,2171,1.56337764463584,275855
Bhiwandi West,6 NOTA,,,,NOTA,NOTA,1882,4,1886,1.35814382210188,275855
Bhiwandi West,7 Abusama Abuhuraira Khan,MALE,41,GENERAL,BSP,Elephant,704,,704,0.506963547592643,275855
Bhiwandi West,8 Shaeem Afaque Farooque,MALE,27,GENERAL,IND,Whistle,344,,344,0.24772082439186,275855
,,,,,,,138793,73,138866,50.3402149680086,
Bhiwandi East,1 Rais Kasam Shaikh,MALE,45,GENERAL,SP,Bicycle,45531,6,45537,35.225998097021,269935
Bhiwandi East,2 Rupesh Laxman Mhatre,MALE,48,GENERAL,SHS,Bow and Arrow,44081,142,44223,34.2095288193021,269935
Bhiwandi East,3 Santosh Manjayya Shetty,MALE,50,GENERAL,INC,Hand,32165,33,32198,24.9073651476356,269935
Bhiwandi East,4 Budhesh Laxman Jadhav,MALE,48,SC,VBA,Gas Cylinder,2053,12,2065,1.59741937480177,269935
Bhiwandi East,5 Manoj Waman Gulvi,MALE,46,GENERAL,MNS,Railway Engine,1472,20,1492,1.1541645071207,269935
Bhiwandi East,6 NOTA,,,,NOTA,NOTA,1358,,1358,1.0505063007171,269935
Bhiwandi East,7 Najir Ahamad Siddiq Ansari,MALE,56,GENERAL,BSP,Elephant,550,1,551,0.426236356181974,269935
Bhiwandi East,8 Habibur Rehman Khan,MALE,59,GENERAL,PECP,Bat,508,,508,0.392972901888281,269935
Bhiwandi East,9 Narayan Pratap Vanga,MALE,31,GENERAL,BAHUMP,Whistle,255,,255,0.197260019648645,269935
Bhiwandi East,10 Santosh Lachhayya Shetty,MALE,32,GENERAL,IND,Pen Nib with Seven Rays,249,,249,0.192618607421618,269935
Bhiwandi East,11 Harun Jais Khan,MALE,30,GENERAL,IND,Television,216,,216,0.16709084017297,269935
Bhiwandi East,12 Sayed Kashif,MALE,53,GENERAL,IND,Key,191,,191,0.147751622560358,269935
Bhiwandi East,13 Momin Rais A. Khalik,MALE,52,GENERAL,IND,Auto- Rickshaw,164,,164,0.126865267538736,269935
Bhiwandi East,14 Salam Bastiwala,MALE,51,GENERAL,SMFB,Crane,152,,152,0.117582443084683,269935
Bhiwandi East,15 Dr. Nooruddin N. Ansari,MALE,45,GENERAL,IND,Cup & Saucer,111,1,112,0.086639694904503,269935
,,,,,,,129056,215,129271,47.8896771444978,
Kalyan West,1 VISHWANATH ATMARAM BHOIR,MALE,49,GENERAL,SHS,Bow and Arrow,65121,365,65486,34.5044522893725,452924
Kalyan West,2 NARENDRA BABURAO PAWAR,MALE,50,GENERAL,IND,Whistle,43085,124,43209,22.7667421887349,452924
Kalyan West,3 PRAKASH SUKHDEV BHOIR,MALE,48,GENERAL,MNS,Railway Engine,37880,195,38075,20.0616470836187,452924
Kalyan West,4 KANCHAN YOGESH KULKARNI,FEMALE,31,GENERAL,INC,Hand,11619,29,11648,6.1373096580431,452924
Kalyan West,5 AYAZ GULZAR MOLVI,MALE,47,GENERAL,AIMIM,Kite,10110,,10110,5.32694030243954,452924
Kalyan West,6 NARESH SHANI GAIKWAD,MALE,37,GENERAL,VBA,Gas Cylinder,9628,37,9665,5.0924706254281,452924
Kalyan West,7 NOTA,,,,NOTA,NOTA,3515,27,3542,1.86627324938089,452924
Kalyan West,8 SAJITHA JAYAKRISHNAN NAIR,FEMALE,37,GENERAL,IND,Slate,2090,1,2091,1.10174403287844,452924
Kalyan West,9 DHUMAL SUNIL GANGARAM,MALE,43,GENERAL,IND,Hat,1600,3,1603,0.844617735391749,452924
Kalyan West,10 ASHISH VIJAY TAMBE,MALE,30,GENERAL,BSP,Elephant,1507,6,1513,0.797196901838875,452924
Kalyan West,11 DR. NEETA ASHISH PATIL,FEMALE,38,GENERAL,SBBGP,Sewing Machine,619,2,621,0.327203751514832,452924
Kalyan West,12 NILESH R. JAIN / SHAH,MALE,38,GENERAL,IND,Tube light,532,2,534,0.28136361241372,452924
Kalyan West,13 YOGESH MOTIRAM KATHORE,MALE,31,GENERAL,IND,Cup & Saucer,481,4,485,0.255545603034933,452924
Kalyan West,14 SURESH KALURAM JADHAV,MALE,54,SC,IND,Almirah,348,1,349,0.183887454555034,452924
Kalyan West,15 NOVEL BALU SALVE,MALE,54,GENERAL,IND,Dish Antenna,335,,335,0.17651088044681,452924
Kalyan West,16 DR. VIJAY BHIKAJI PAGARE (JAYKHEDKAR),MALE,40,GENERAL,BALP,Plate Containing Food,200,,200,0.105379630117498,452924
Kalyan West,17 KAUSTUBH SATISHCHANDRA BAHULEKAR,MALE,33,GENERAL,IND,Chappals,180,,180,0.0948416671057485,452924
Kalyan West,18 ADV. SWATI DHONDIRAM ZIMUR,FEMALE,39,SC,IND,Clip,143,1,144,0.0758733336845988,452924
,,,,,,,188993,797,189790,41.903277371038,
Murbad,1 Kisan Shankar Kathore,MALE,67,GENERAL,BJP,Lotus,173558,510,174068,74.7518906128549,397940
Murbad,2 Pramod Vinayak Hindurao,MALE,60,GENERAL,NCP,Clock,37933,95,38028,16.3307724350578,397940
Murbad,3 Deepak Pandharinath Khambekar,MALE,53,GENERAL,VBA,Gas Cylinder,8474,30,8504,3.6519640472213,397940
Murbad,4 NOTA,,,,NOTA,NOTA,6774,9,6783,2.91289653484267,397940
Murbad,5 Adv.Ratna Kishor Gaikwad,FEMALE,36,SC,BSP,Elephant,1999,4,2003,0.860169800868329,397940
Murbad,6 Pradeep Govind Rokade,MALE,49,SC,IND,Cup & Saucer,1558,3,1561,0.670356994086601,397940
Murbad,7 Chandrakant Bhaskar Pashte,MALE,32,GENERAL,PWPI,Cart,1097,,1097,0.471096491039719,397940
Murbad,8 Mayur Vinayak Yelve,MALE,41,SC,BMUP,Cot,816,1,817,0.350853084028669,397940
,,,,,,,232209,652,232861,58.5166105443032,
Ambernath ,1 Dr. Kinikar Balaji Pralhad,MALE,47,SC,SHS,Bow and Arrow,59862,221,60083,44.8651796981758,315581
Ambernath ,2 Rohit Chandrakant Salve,MALE,38,SC,INC,Hand,30738,51,30789,22.990763073201,315581
Ambernath ,3 Dhananjay Bhimrao Surve,MALE,44,SC,VBA,Gas Cylinder,16203,71,16274,12.1521218049717,315581
Ambernath ,4 Sumedh Hiraman Bhawar,MALE,40,SC,MNS,Railway Engine,13604,31,13635,10.181527639842,315581
Ambernath ,5 NOTA,,,,NOTA,NOTA,4310,12,4322,3.2273239794204,315581
Ambernath ,6 Pravin Motiram Kharat,MALE,57,SC,NCP,Clock,3312,11,3323,2.48135066719435,315581
Ambernath ,7 Dr. Dhammdeep Hemraj Ganvir,MALE,39,SC,BSP,Elephant,1305,5,1310,0.97820324225838,315581
Ambernath ,8 Kamlakar Nagorao Suryavanshi,MALE,56,SC,IND,Television,870,4,874,0.652633308193759,315581
Ambernath ,9 Raju Komrayya Deekonda,MALE,48,SC,IND,Helicopter,609,,609,0.454752499645308,315581
Ambernath ,10 Rambhau Mahadev Tayade,MALE,50,SC,IND,Cup & Saucer,599,1,600,0.448032019354983,315581
Ambernath ,11 Apeksha Dalavi,FEMALE,35,SC,IND,Gas Stove,429,1,430,0.321089613871071,315581
Ambernath ,12 Dilip Madhavrao Jagtap,MALE,60,SC,IND,Battery torch,275,,275,0.205348008871034,315581
Ambernath ,13 Jayesh Balaram Jadhav,MALE,35,SC,IND,Batsman,263,,263,0.196387368483934,315581
Ambernath ,14 Gaikwad Ramesh Kondiba,MALE,54,SC,IND,Sewing Machine,259,,259,0.193400488354901,315581
Ambernath ,15 Vinod Manohar Salve,MALE,45,SC,BMUP,Cot,238,,238,0.177719367677477,315581
Ambernath ,16 Deepak Chandrabhan Gade,MALE,28,SC,SMFB,Crane,235,,235,0.175479207580702,315581
Ambernath ,17 Rajaram Vasant Jadhav,MALE,42,SC,BVA,Whistle,213,1,214,0.159798086903277,315581
Ambernath ,18 Yatin Dattatray More,MALE,52,SC,IND,Auto- Rickshaw,185,1,186,0.138889926000045,315581
,,,,,,,133509,410,133919,42.4356979666076,
Ulhasnagar,1 Ailani Kumar Uttamchand,MALE,62,GENERAL,BJP,Lotus,43577,89,43666,39.8408773642576,233324
Ulhasnagar,2 Jyoti Pappu Kalani,FEMALE,68,GENERAL,NCP,Clock,41631,31,41662,38.0124268939152,233324
Ulhasnagar,3 Bhagwan Shankar Bhalerao,MALE,49,SC,IND,Pressure Cooker,8207,53,8260,7.53642758733953,233324
Ulhasnagar,4 Sajan Singh Labana,MALE,51,GENERAL,VBA,Gas Cylinder,5677,12,5689,5.19064607074753,233324
Ulhasnagar,5 NOTA,,,,NOTA,NOTA,4969,9,4978,4.54192936195838,233324
Ulhasnagar,6 Adv. Rajendra Sahebrao Bhalerao,MALE,53,SC,BSP,Elephant,938,3,941,0.858568808678753,233324
Ulhasnagar,7 Adv. Siddhart R. Sable,MALE,35,SC,IND,Cup & Saucer,703,2,705,0.643242306183338,233324
Ulhasnagar,8 Adv. Raj Chandwani,MALE,28,GENERAL,IND,Coat,583,1,584,0.532841853632722,233324
Ulhasnagar,9 Jogender Singh (Sonupunjabi) Dharm Raj Khusar,MALE,32,GENERAL,BVA,Whistle,552,,552,0.503645039735039,233324
Ulhasnagar,10 Abdulgaffar Sheikh,MALE,65,GENERAL,IND,Ring,467,,467,0.426091002819317,233324
Ulhasnagar,11 Kajal Kanayalal Mulchandani,FEMALE,35,GENERAL,IND,Key,460,1,461,0.420616600213502,233324
Ulhasnagar,12 Adv. Rajkumar Soni,MALE,42,GENERAL,IND,Television,286,,286,0.260946524210545,233324
Ulhasnagar,13 Laxmi Videsh Valmiki,FEMALE,44,GENERAL,IND,Battery torch,271,,271,0.247260517696006,233324
Ulhasnagar,14 Dnyaneshwar Lokhande Mahaaraz,MALE,37,GENERAL,IND,BISCUIT,258,1,259,0.236311712484375,233324
Ulhasnagar,15 Sandeep (Bhau) Pandit Gaikwad,MALE,38,SC,IND,Auto- Rickshaw,231,,231,0.210764500323902,233324
Ulhasnagar,16 Milind Kamble,MALE,35,SC,IND,Football,191,,191,0.174268482951798,233324
Ulhasnagar,17 Ramesh Bansilal Mimrot,MALE,30,SC,BMUP,Cot,181,,181,0.165144478608772,233324
Ulhasnagar,18 Bhatija Kamal Sunderdas,MALE,58,GENERAL,IND,Dish Antenna,125,,125,0.114050054287826,233324
Ulhasnagar,19 Ibrahim Abdul Sattar Ansari,MALE,55,GENERAL,IND,Bat,92,,92,0.0839408399558398,233324
,,,,,,,109399,202,109601,46.9737360923008,
Kalyan East,1 Ganpat Kalu Gaikwad,MALE,51,GENERAL,BJP,Lotus,60155,177,60332,39.9385682699819,345802
Kalyan East,2 Dhananjay Baburao Bodare Alias Aaba,MALE,56,GENERAL,IND,COMPUTER,47858,217,48075,31.8246812567025,345802
Kalyan East,3 Prakash Balkrushna Tare,MALE,49,GENERAL,NCP,Clock,16708,49,16757,11.0927963352796,345802
Kalyan East,4 Ashwini Vinayak Thorat-Dhumal,FEMALE,30,SC,VBA,Gas Cylinder,12856,43,12899,8.53887807655135,345802
Kalyan East,5 NOTA,,,,NOTA,NOTA,3668,22,3690,2.4427056440402,345802
Kalyan East,6 Shailesh Rammurti Tiwari,MALE,42,GENERAL,IND,Television,2011,3,2014,1.33322741655744,345802
Kalyan East,7 Milind Chandrakant Belamkar,MALE,56,GENERAL,BSP,Elephant,1277,4,1281,0.847996186996068,345802
Kalyan East,8 Adv. Uday Rasal,MALE,47,SC,PHJSP,Cup & Saucer,998,4,1002,0.663303809032053,345802
Kalyan East,9 Balaji Ramdas Gaikwad,MALE,36,GENERAL,IND,Ring,873,1,874,0.57857038831738,345802
Kalyan East,10 Devendra Jagdish Singh,MALE,50,GENERAL,IND,Football,715,1,716,0.473977572122705,345802
Kalyan East,11 Akshay Manohar Mhatre,MALE,25,GENERAL,IND,Bat,572,,572,0.378652473818697,345802
Kalyan East,12 Soni Devram Ahire,FEMALE,34,SC,IND,Air Conditioner,528,2,530,0.350849320146695,345802
Kalyan East,13 Narendra Waman More,MALE,54,SC,IND,Gas Stove,472,,472,0.312454488885358,345802
Kalyan East,14 Harishchandra Dattu Patil,MALE,60,GENERAL,SanS,Auto- Rickshaw,400,,400,0.264791939733354,345802
Kalyan East,15 Patel Yogesh Shivram,MALE,28,GENERAL,IND,Whistle,327,,327,0.216467410732017,345802
Kalyan East,16 Abhijeet Ravi Tribhuvan,MALE,25,SC,BMUP,Cot,324,3,327,0.216467410732017,345802
Kalyan East,17 Apeksha Arun Dalvi,FEMALE,35,SC,IND,Almirah,254,1,255,0.168804861580014,345802
Kalyan East,18 Nandkumar Sambhaji Limkar,MALE,45,GENERAL,IND,Helicopter,182,,182,0.120480332578676,345802
Kalyan East,19 Chikane Sachin Suryakant,MALE,38,SC,SMFB,Crane,182,,182,0.120480332578676,345802
Kalyan East,20 Salvi Harshal Ravindra,MALE,29,GENERAL,IND,T.V. Remote,175,,175,0.115846473633343,345802
,,,,,,,150535,527,151062,43.6845362375001,
Dombivali,1 Chavan Ravindra Dattatray,MALE,49,GENERAL,BJP,Lotus,86110,117,86227,59.3310489087056,356082
Dombivali,2 Mandar Shrikant Halbe,MALE,44,GENERAL,MNS,Railway Engine,44851,65,44916,30.9057881264966,356082
Dombivali,3 Radhika Milind Gupte (Ketkar),FEMALE,65,GENERAL,INC,Hand,6604,9,6613,4.55027110340462,356082
Dombivali,4 NOTA,,,,NOTA,NOTA,4131,3,4134,2.84452150937165,356082
Dombivali,5 Damodar Dnyanba Kakde,MALE,38,SC,BSP,Elephant,2311,,2311,1.59015220323122,356082
Dombivali,6 Dr. Amitkumar Anandrao Goilkar,MALE,36,GENERAL,SBBGP,Sewing Machine,699,,699,0.48096771530014,356082
Dombivali,7 Bhagwat Dhondiba Gaikwad,MALE,53,GENERAL,IND,Auto- Rickshaw,432,,432,0.297250433490216,356082
,,,,,,,145138,194,145332,40.8141944832932,
Kalyan Rural,1 Pramod (Raju) Ratan Patil,MALE,45,GENERAL,MNS,Railway Engine,93818,109,93927,47.4584920723143,424976
Kalyan Rural,2 Mhatre Ramesh Sukrya,MALE,66,GENERAL,SHS,Bow and Arrow,86668,105,86773,43.843790737391,424976
Kalyan Rural,3 Amol Dhanraj Kendre,MALE,33,GENERAL,VBA,Gas Cylinder,6189,10,6199,3.13216851763897,424976
Kalyan Rural,4 NOTA,,,,NOTA,NOTA,6082,10,6092,3.07810463130451,424976
Kalyan Rural,5 Shiva Krishnamurthy Iyer,MALE,57,GENERAL,IND,CCTV Camera,1156,,1156,0.584092080398557,424976
Kalyan Rural,6 Rakesh Kathod Patil,MALE,34,GENERAL,IND,Sewing Machine,899,,899,0.454237699202684,424976
Kalyan Rural,7 Roshan Harishchandra Patil,MALE,32,GENERAL,PWPI,Cart,664,1,665,0.336004527218893,424976
Kalyan Rural,8 Pandagle Suresh Ram,MALE,44,SC,BVA,Whistle,527,1,528,0.266782541912144,424976
Kalyan Rural,9 Chandrakant Vitthal Sonawane,MALE,35,SC,BMUP,Cot,457,1,458,0.231413644310155,424976
Kalyan Rural,10 Patil Vinaya Vishwanath,FEMALE,38,GENERAL,IND,Crane,440,,440,0.222318784926786,424976
Kalyan Rural,11 Sudhakar Omprakash Thapliyal,MALE,43,GENERAL,AIFB,Lion,365,,365,0.184423537496084,424976
Kalyan Rural,12 Krishnakant Chandrakant Ranpise,MALE,32,SC,IND,Air Conditioner,228,1,229,0.115706822155077,424976
Kalyan Rural,13 Jadhav Zumbar Lukas,MALE,50,SC,IND,Wheel Barrow,183,,183,0.0924644037309134,424976
,,,,,,,197676,238,197914,46.5706298708633,
Mira Bhayandar,1 Geeta Bharat Jain,FEMALE,55,GENERAL,IND,Bat,79527,48,79575,37.5999357387212,437178
Mira Bhayandar,2 Narendra Mehta,MALE,47,GENERAL,BJP,Lotus,63992,57,64049,30.2637547487195,437178
Mira Bhayandar,3 Muzaffar Hussain,MALE,53,GENERAL,INC,Hand,55899,40,55939,26.4317034908995,437178
Mira Bhayandar,4 Haresh Eknath Sutar,MALE,34,GENERAL,MNS,Railway Engine,3929,7,3936,1.8597970099605,437178
Mira Bhayandar,5 NOTA,,,,NOTA,NOTA,2621,2,2623,1.23939216390406,437178
Mira Bhayandar,6 CA Narendra Bhambwani,MALE,54,GENERAL,AAAP,Broom,2042,,2042,0.964864200797596,437178
Mira Bhayandar,7 Salim Abbas Khan,MALE,63,GENERAL,VBA,Gas Cylinder,1417,4,1421,0.671435861573645,437178
Mira Bhayandar,8 Kirtawade Vidhyadhar Bhimrao,MALE,52,GENERAL,BSP,Elephant,573,3,576,0.27216541609178,437178
Mira Bhayandar,9 Jangam Pradeep Dilip,MALE,35,GENERAL,IND,Auto- Rickshaw,527,,527,0.249012455347861,437178
Mira Bhayandar,10 Faheem Ahmed Shaikh,MALE,26,GENERAL,NAP,Tube light,515,,515,0.243342342512616,437178
Mira Bhayandar,11 Ravindra Babasaheb Kharat,MALE,30,SC,IND,Cup & Saucer,178,,178,0.0841066737228071,437178
Mira Bhayandar,12 Mahesh Desai,MALE,60,GENERAL,IND,Bread Toaster,129,,129,0.0609537129788883,437178
Mira Bhayandar,13 Birju Ramkumar Choudhary,MALE,48,GENERAL,SBSP,Walking Stick,126,,126,0.0595361847700769,437178
,,,,,,,211475,161,211636,48.4095723023574,
Ovala - Majiwada,1 PRATAP BABURAO SARNAIK,MALE,55,GENERAL,SHS,Bow and Arrow,117289,304,117593,60.7185455596921,449717
Ovala - Majiwada,2 CHAVAN VIKRANT BHIMSEN,MALE,52,GENERAL,INC,Hand,33517,68,33585,17.3414433905271,449717
Ovala - Majiwada,3 SANDEEP DINKAR PACHANGE,MALE,33,GENERAL,MNS,Railway Engine,21071,61,21132,10.9114003789972,449717
Ovala - Majiwada,4 DIVEKAR KISHOR TATERAO,MALE,38,GENERAL,VBA,Gas Cylinder,6481,11,6492,3.3521110761144,449717
Ovala - Majiwada,5 NOTA,,,,NOTA,NOTA,6047,7,6054,3.1259520109052,449717
Ovala - Majiwada,6 SANAULLAH MAJHAR HUSAIN CHAUDHARI,MALE,43,GENERAL,IND,Bat,3360,,3360,1.73491885639932,449717
Ovala - Majiwada,7 VIKAS KRISHNA MUKADAM,MALE,40,GENERAL,SBBGP,Sewing Machine,1295,1,1296,0.669182987468309,449717
Ovala - Majiwada,8 TIRPUDE UTTAM KISANRAO,MALE,64,GENERAL,BSP,Elephant,1265,2,1267,0.65420898543391,449717
Ovala - Majiwada,9 ATULLA ZAKAULLA KHAN,MALE,41,GENERAL,BMUP,Cot,719,,719,0.371251981473545,449717
Ovala - Majiwada,10 RAVINDRA SITARAM DUNGHAV,MALE,45,SC,IND,Cup & Saucer,529,,529,0.273146450903345,449717
Ovala - Majiwada,11 SAGAR RAVINDRA SALUNKHE,MALE,30,GENERAL,MAHKRS,DIAMOND,465,2,467,0.241133067243596,449717
Ovala - Majiwada,12 DHEERAJ PANDEY,MALE,34,GENERAL,IND,FLUTE,391,,391,0.201890855015516,449717
Ovala - Majiwada,13 SALMAN AZIMULLA HASHMI,MALE,34,GENERAL,IND,Television,338,,338,0.174524575435408,449717
Ovala - Majiwada,14 RAMPRAVESH M. CHAUBEY,MALE,64,GENERAL,JP,Haldhar Within Wheel (Chakra Haldhar),263,1,264,0.136315053002804,449717
Ovala - Majiwada,15 SANTOSH PANDIT KATARNAVARE,MALE,49,SC,APoI,Coat,182,,182,0.0939747713882965,449717
,,,,,,,193212,457,193669,43.064638428167,
Kopri-Pachpakhadi,1 EKNATH SAMBHAJI SHINDE,MALE,55,GENERAL,SHS,Bow and Arrow,113153,344,113497,65.3551151086594,352995
Kopri-Pachpakhadi,2 GHADIGAONKAR SANJAY PANDURANG,MALE,44,GENERAL,INC,Hand,24175,22,24197,13.9333878453548,352995
Kopri-Pachpakhadi,3 MAHESH PARSHURAM KADAM,MALE,39,GENERAL,MNS,Railway Engine,21477,36,21513,12.3878568713939,352995
Kopri-Pachpakhadi,4 BAGWE UNMESH B.,MALE,52,GENERAL,VBA,Gas Cylinder,5905,20,5925,3.41179993320358,352995
Kopri-Pachpakhadi,5 NOTA,,,,NOTA,NOTA,5134,13,5147,2.96380324999136,352995
Kopri-Pachpakhadi,6 PRABHAKAR BABURAO WAGH,MALE,49,SC,BSP,Elephant,1045,2,1047,0.602895279335721,352995
Kopri-Pachpakhadi,7 VIJAY DYANOBA GHATE,MALE,50,SC,RBS,Tractor Chalata Kissan,698,1,699,0.402506017436169,352995
Kopri-Pachpakhadi,8 SUREN (BABU) ANANT KOLI,MALE,61,GENERAL,RMGP,Boat with Man and Sail,593,1,594,0.34204374013889,352995
Kopri-Pachpakhadi,9 RAVINDRA SHIVRAM SALUNKHE,MALE,55,GENERAL,MAHKRS,DIAMOND,376,1,377,0.217088367057848,352995
Kopri-Pachpakhadi,10 LEELA PRABHULAL CHAVAN,FEMALE,58,GENERAL,IND,Pressure Cooker,249,1,250,0.143957803088759,352995
Kopri-Pachpakhadi,11 TUSHAR DASHRATH LOGADE,MALE,37,GENERAL,IND,Whistle,237,1,238,0.137047828540498,352995
Kopri-Pachpakhadi,12 SADHANA SUDHAKAR SHINDE,FEMALE,63,SC,APoI,Coat,178,,178,0.102497955799196,352995
,,,,,,,173220,442,173662,49.1967308318815,
Thane,1 KELKAR SANJAY MUKUND,MALE,63,GENERAL,BJP,Lotus,91771,527,92298,51.7777603249223,337846
Thane,2 AVINASH ANANT JADHAV,MALE,37,GENERAL,MNS,Railway Engine,72431,443,72874,40.8811946728899,337846
Thane,3 NOTA,,,,NOTA,NOTA,5511,36,5547,3.11178179941433,337846
Thane,4 EKNATH ANANDA JADHAV (BHAU),MALE,51,GENERAL,IND,Gas Cylinder,3960,36,3996,2.24169462240124,337846
Thane,5 KEDARNATH RUPARAM BHARTI,MALE,55,GENERAL,BSP,Elephant,2318,15,2333,1.3087771656812,337846
Thane,6 GODBOLE YOGESH VISHWANATH (SAMIR),MALE,41,GENERAL,BAHUMP,Whistle,1209,1,1210,0.678791414691066,337846
,,,,,,,177200,1058,178258,52.7630932436672,
Mumbra-Kalwa,1 AWHAD JITENDRA SATISH,MALE,56,GENERAL,NCP,Clock,109014,269,109283,61.0349064507121,357578
Mumbra-Kalwa,2 DEEPALI JAHANGIR SAYED,FEMALE,41,GENERAL,SHS,Bow and Arrow,33497,147,33644,18.7902820441218,357578
Mumbra-Kalwa,3 ABU ALTAMASH FAIZI,MALE,50,GENERAL,AAAP,Broom,30511,9,30520,17.0455180117286,357578
Mumbra-Kalwa,4 NOTA,,,,NOTA,NOTA,2566,25,2591,1.44708182072047,357578
Mumbra-Kalwa,5 FARHAT MOHD AMIN SHAIKH,FEMALE,26,GENERAL,IUML,Auto- Rickshaw,716,1,717,0.400446802569115,357578
Mumbra-Kalwa,6 KALPANA PANDHARINATH GAIKWAD,FEMALE,45,SC,IND,DIAMOND,557,4,561,0.313320301591734,357578
Mumbra-Kalwa,7 MOHAMMAD YUSUF MOHAMMAD FAROOQ KHAN,MALE,43,GENERAL,IND,Cup & Saucer,496,2,498,0.278134599273946,357578
Mumbra-Kalwa,8 NAAZ MOHAMMED AHMED KHAN,FEMALE,40,GENERAL,BAHUMP,Whistle,313,,313,0.174811505166155,357578
Mumbra-Kalwa,9 SANTOSH BHIKAJI BHALERAO,MALE,42,SC,APoI,Coat,292,1,293,0.163641440938285,357578
Mumbra-Kalwa,10 PRADIP TUKARAM JANGAM,MALE,60,SC,IND,Hat,288,3,291,0.162524434515498,357578
Mumbra-Kalwa,11 ABDUL RAUF MOHAMMED HANIF? MEMON,MALE,44,GENERAL,IND,School Bag,178,,178,0.0994135716280369,357578
Mumbra-Kalwa,12 QAISAR RAZA HUSAINI SHAIKH,MALE,51,GENERAL,IND,Pen Nib with Seven Rays,161,,161,0.0899190170343479,357578
,,,,,,,178589,461,179050,50.0729910676831,
Airoli,1 GANESH NAIK,MALE,69,GENERAL,BJP,Lotus,114465,180,114645,58.3660856107197,461489
Airoli,2 GANESH RAGHU SHINDE,MALE,57,GENERAL,NCP,Clock,36100,54,36154,18.4061010874435,461489
Airoli,3 NILESH ARUN BANKHELE,MALE,42,GENERAL,MNS,Railway Engine,22787,31,22818,11.6167067160836,461489
Airoli,4 DR. PRAKASH DHOKANE,MALE,56,GENERAL,VBA,Gas Cylinder,13409,15,13424,6.83419541400236,461489
Airoli,5 NOTA,,,,NOTA,NOTA,5201,12,5213,2.65395267380768,461489
Airoli,6 JAISWAL RAJESH GANGAPRASAD,MALE,42,GENERAL,BSP,Elephant,1374,2,1376,0.700525394045534,461489
Airoli,7 HEMANT KISAN PATIL,MALE,45,GENERAL,IND,Cup & Saucer,843,2,845,0.430191829918951,461489
Airoli,8 JADHAV DIGAMBAR VITTHAL,MALE,38,SC,SanS,Auto- Rickshaw,817,,817,0.415936952714536,461489
Airoli,9 SANGEETA HANUMANT TAKALKAR,FEMALE,41,GENERAL,RBS,Whistle,320,,320,0.162912882336171,461489
Airoli,10 HARJEET SINGH KUMAR,MALE,47,GENERAL,INNP,Pen Nib with Seven Rays,305,,305,0.155276340976663,461489
Airoli,11 ADV.BAPU POL,MALE,37,SC,IND,Bat,260,,260,0.132366716898139,461489
Airoli,12 VINAY DUBEY,MALE,33,GENERAL,IND,Apple,247,,247,0.125748381053232,461489
,,,,,,,196128,296,196424,42.563094678313,
Belapur,1 MANDA VIJAY MHATRE,FEMALE,63,GENERAL,BJP,Lotus,87746,112,87858,50.3406349733852,385993
Belapur,2 ASHOK ANKUSH GAWADE,MALE,61,GENERAL,NCP,Clock,44197,64,44261,25.360545932721,385993
Belapur,3 GAJANAN SHRIKRISHNA KALE,MALE,40,GENERAL,MNS,Railway Engine,27573,45,27618,15.8244856096764,385993
Belapur,4 NOTA,,,,NOTA,NOTA,3799,5,3804,2.17960544786767,385993
Belapur,5 GAUTAM DURYODHAN GAIKWAD,MALE,33,SC,IND,Auto- Rickshaw,3027,4,3031,1.73669403587984,385993
Belapur,6 CHANDRASHEKHAR JANARDAN RANADE,MALE,64,GENERAL,IND,Gas Cylinder,2642,6,2648,1.51724375025068,385993
Belapur,7 AVHAD SACHIN BHARAT,MALE,33,SC,BSP,Elephant,1553,3,1556,0.891552596446395,385993
Belapur,8 SHANTARAM KUKRA SHETTY,MALE,65,GENERAL,IND,Whistle,510,,510,0.292218396007495,385993
Belapur,9 AHUJA UMA,FEMALE,46,GENERAL,IND,Binoculars,485,,485,0.277893964830657,385993
